"x","y","Layer","cell_count","Dominant","ct_count","Astro","Endo","L2/3","L4","L5","L6","Oligo","Pvalb","Smc","Sst","Vip","dominant_hat"
6,15,"L2/3",7,"L2/3",2,0.213471291738257,0.0100066981565089,0.163599846769609,0.0796694060468329,0.0936059456301788,0.0470356770123934,0.0402685691264777,0.0804690155021313,0.0220283925126346,0.0269105577048552,0.222934599800121,"Vip"
6,16,"L2/3",8,"L2/3",2,0.184263175444783,0.0142329757043482,0.204891878968692,0.0549348172634031,0.134986510255971,0.0369637279973503,0.0981470989953527,0.0738498908544128,0.0366901213100952,0.00856606385608321,0.152473739349509,"L2/3"
6,17,"L2/3",5,"L2/3",2,0.218101389917663,0.00174048608796398,0.119255889880017,0.0411701441880214,0.151244973076572,0.0370450998490444,0.0887536575401521,0.127166888836468,0.0367925833408648,0.0561673760627549,0.122561511220478,"Astro"
6,18,"L2/3",6,"Endo",2,0.445953250567503,0.0448851832533338,0.0353769664089097,0.0516807561214955,0.0548041641013144,0.0360779368793754,0.0520543245725398,0.0854806221585844,0.052929911477121,0.00556350259280049,0.135193381867022,"Astro"
6,2,"I_CC",8,"Oligo",3,0.0193032144032815,0.000562107532499454,0.00169651620436152,0.0453699897521059,0.0395131075004307,0.0193422743057756,0.854440433844434,0.00357658426672877,0.0099754879205952,0.00196159172986551,0.00425869253992141,"Oligo"
6,3,"I_CC",6,"Oligo",2,0.00319717407990048,0.000132827432036253,0.00212671661157149,0.034273207004041,0.020071325334945,0.0158080923230027,0.921148751549103,0.000349705578036363,0.00243166841072288,9.84056622789815e-05,0.000362126014361655,"Oligo"
6,4,"I_CC",4,"Oligo",2,0.00208817986393997,6.13507843933679e-05,0.00666438758793939,0.0442117178442391,0.0454514261379154,0.0391719610521868,0.850532942159651,0.00556964543287251,0.00186048159038062,0.00127702918918193,0.00311087835729985,"Oligo"
6,5,"I_CC",8,"L6",2,0.0612645075343303,0.00066652204659131,0.00700354901647062,0.0446692099856405,0.100017721322724,0.117260128275301,0.525603404650391,0.0470884021209839,0.0298324550118101,0.0054449629439736,0.0611491370917825,"Oligo"
6,6,"L6",10,"L6",5,0.21356317108152,0.000927849123684634,0.0377694199720747,0.0518900349933531,0.072528210044452,0.0728163278341347,0.195701572029409,0.19753999996529,0.052645910097482,0.0262369222998686,0.0783805825587316,"Astro"
6,7,"L6",4,"L6",3,0.0974408603863703,0.000149235172273267,0.0170626827399226,0.108128949913452,0.149815357501455,0.0988842685501673,0.334693208610454,0.0778114307165728,0.0189999892530186,0.00349534141506695,0.0935186757412465,"Oligo"
6,8,"L5",11,"Astro",5,0.211577337052742,0.00182764723640754,0.010682184433536,0.046846942666852,0.0743408120139786,0.0296205622658435,0.358482924374361,0.0630358139171874,0.0259544968169291,0.12927859903441,0.0483526801877532,"Oligo"
6,9,"L5",6,"Astro",4,0.344318618400274,0.000356050365766276,0.00756836994203601,0.0459927758147976,0.158596435576593,0.0743948867869578,0.0138702565563501,0.173335089254675,0.0106505642641144,0.0120543690836632,0.158862583954773,"Astro"
7,1,"HPC",2,"Astro",2,0.230994245075211,0.0107171665915618,0.0180860814071842,0.0136943265543452,0.0196667107942157,0.0279511831519377,0.054005952154636,0.519045532647337,0.0155196028273016,0.0359821418179565,0.0543370569783138,"Pvalb"
7,10,"L5",6,"Astro",4,0.306351382188943,0.00225475094358795,0.0290757956843597,0.105351470120058,0.200778702133339,0.0813277058948516,0.0241083186692148,0.0736552067467005,0.053258280457431,0.028266022833262,0.095572364328252,"Astro"
